순번,분전함,등주,위도,경도,데이터기준일자
7713,운남로248번길(YB27),,37.4981417,126.5393426,2020-04-27
7714,운남로248번길(YB27),,37.4979706,126.5392474,2020-04-27
7715,운남로248번길(YB27),,37.4977634,126.5391871,2020-04-27
7716,운남로248번길(YB27),,37.4975606,126.5391295,2020-04-27
7717,운남로248번길(YB27),,37.4973312,126.5391062,2020-04-27
7718,운남로248번길(YB27),,37.4971108,126.539097,2020-04-27
7719,운남로248번길(YB27),,37.4968926,126.539105,2020-04-27
7720,운남로248번길(YB27),,37.4982344,126.5393021,2020-04-27
7721,운남로248번길(YB27),,37.49830269,126.5390309,2020-04-27
7722,운남로248번길(YB27),,37.4983939,126.5387821,2020-04-27
7723,운남로248번길(YB27),,37.4984735,126.5385079,2020-04-27
7724,운남로248번길(YB27),,37.4985192,126.5382342,2020-04-27
7725,운남로248번길(YB27),,37.49857583,126.5379462,2020-04-27
7726,운남로248번길(YB27),,37.49864411,126.5376751,2020-04-27
7727,운남로248번길(YB27),,37.4987124,126.5374039,2020-04-27
7728,청수농장앞(YB28),,37.5035472,126.5418303,2020-04-27
7729,청수농장앞(YB28),,37.5037146,126.5416015,2020-04-27
7730,청수농장앞(YB28),,37.5039004,126.5414092,2020-04-27
7731,청수농장앞(YB28),,37.5040728,126.5412312,2020-04-27
7732,청수농장앞(YB28),,37.5042271,126.5410394,2020-04-27
7733,청수농장앞(YB28),,37.5043401,126.5407688,2020-04-27
7734,청수농장앞(YB28),,37.5043419,126.5404007,2020-04-27
7735,청수농장앞(YB28),,37.5043033,126.5400472,2020-04-27
7736,청수농장앞(YB28),,37.5042669,126.5396881,2020-04-27
7737,청수농장앞(YB28),,37.5042553,126.5393314,2020-04-27
7738,청수농장앞(YB28),,37.5042778,126.5390083,2020-04-27
7739,청수농장앞(YB28),,37.5043114,126.538668,2020-04-27
7740,청수농장앞(YB28),,37.504343,126.5383533,2020-04-27
7741,청수농장앞(YB28),,37.5043542,126.5380303,2020-04-27
7742,청수농장앞(YB28),,37.5043523,126.5377211,2020-04-27
7743,청수농장앞(YB28),,37.5033805,126.5420308,2020-04-27
7744,청수농장앞(YB28),,37.5032261,126.5422133,2020-04-27
7745,청수농장앞(YB28),,37.5030536,126.5424214,2020-04-27
7746,청수농장앞(YB28),,37.5028945,126.5426209,2020-04-27
7747,청수농장앞(YB28),,37.5027423,126.542826,2020-04-27
7748,청수농장앞(YB28),,37.5025992,126.5430451,2020-04-27
7749,청수농장앞(YB28),,37.5024631,126.5433038,2020-04-27
7750,청수농장앞(YB28),,37.5023337,126.5435397,2020-04-27
7751,청수농장앞(YB28),,37.5022221,126.5437612,2020-04-27
7752,청수농장앞(YB28),,37.5021084,126.5439941,2020-04-27
7753,청수농장앞(YB28),,37.5020152,126.5442578,2020-04-27
7754,청수농장앞(YB28),,37.5019334,126.5445355,2020-04-27
7755,청수농장앞(YB28),,37.5018335,126.5447994,2020-04-27
7756,청수농장앞(YB28),,37.5017333,126.5450292,2020-04-27
7757,청수농장앞(YB28),,37.5016305,126.5452535,2020-04-27
7758,청수농장앞(YB28),,37.5015055,126.5454837,2020-04-27
7759,예단포선착장(YB29),,37.5319202,126.5018996,2020-04-27
7760,예단포선착장(YB29),,37.5320406,126.5020126,2020-04-27
7761,예단포선착장(YB29),,37.532161,126.5021256,2020-04-27
7762,예단포선착장(YB29),,37.5321558,126.5023153,2020-04-27
7763,예단포선착장(YB29),,37.53204917,126.502494,2020-04-27
7764,예단포선착장(YB29),,37.53194253,126.5026728,2020-04-27
7765,예단포선착장(YB29),,37.5318359,126.5028515,2020-04-27
7766,예단포선착장(YB29),,37.5323008,126.5022578,2020-04-27
7767,예단포선착장(YB29),,37.5324615,126.5023745,2020-04-27
7768,예단포선착장(YB29),,37.5326884,126.5024214,2020-04-27
7769,예단포선착장(YB29),,37.5327578,126.502361,2020-04-27
7770,예단포선착장(YB29),,37.5328302,126.5023968,2020-04-27
7771,백운로56번길(YB30),,37.5004874,126.5507655,2020-04-27
7772,백운로56번길(YB30),,37.5005245,126.5510561,2020-04-27
7773,백운로56번길(YB30),,37.5005414,126.5513612,2020-04-27
7774,백운로56번길(YB30),,37.50054,126.5516354,2020-04-27
7775,백운로56번길(YB30),,37.5005388,126.5519294,2020-04-27
7776,백운로56번길(YB30),,37.5005377,126.5522404,2020-04-27
7777,백운로56번길(YB30),,37.5005748,126.5525339,2020-04-27
7778,백운로56번길(YB30),,37.5006365,126.5528044,2020-04-27
7779,백운로56번길(YB30),,37.5006646,126.5531038,2020-04-27
7780,백운로56번길(YB30),,37.5006521,126.5534035,2020-04-27
7781,백운로56번길(YB30),,37.5005947,126.5537039,2020-04-27
7782,백운로56번길(YB30),,37.5005479,126.5539447,2020-04-27
7783,백운로56번길(YB30),,37.5004991,126.5542053,2020-04-27
7784,백운로56번길(YB30),,37.5004615,126.5544602,2020-04-27
7785,백운로56번길(YB30),,37.5003475,126.5547471,2020-04-27
7786,백운로56번길(YB30),,37.5002013,126.5549383,2020-04-27
7787,백운로56번길(YB30),,37.4999942,126.5551274,2020-04-27
7788,백운로56번길(YB30),,37.4998109,126.5551946,2020-04-27
7789,백운로56번길(YB30),,37.5004516,126.5505192,2020-04-27
7790,백운로56번길(YB30),,37.5004022,126.5502777,2020-04-27
7791,백운로56번길(YB30),,37.5003729,126.5500106,2020-04-27
7792,백운로56번길(YB30),,37.5003502,126.5497207,2020-04-27
7793,백운로56번길(YB30),,37.5004338,126.5494945,2020-04-27
7794,백운로56번길(YB30),,37.5004992,126.5492347,2020-04-27
7795,백운로56번길(YB30),,37.5005533,126.5489721,2020-04-27
7796,백운로56번길(YB30),,37.5005871,126.5487127,2020-04-27
7797,백운로56번길(YB30),,37.5006255,126.5484503,2020-04-27
7798,백운로56번길(YB30),,37.5006526,126.5481994,2020-04-27
7799,백운로56번길(YB30),,37.5006932,126.5479483,2020-04-27
7800,백운로56번길(YB30),,37.5007203,126.5476889,2020-04-27
7801,백운로56번길(YB30),,37.5006957,126.5474472,2020-04-27
7802,백운로56번길(YB30),,37.5006597,126.5471886,2020-04-27
7803,백운로56번길(YB30),,37.5006348,126.5469129,2020-04-27
7804,백운로56번길(YB30),,37.5007268,126.5466018,2020-04-27
7805,백운로56번길(YB30),,37.500867,126.5463947,2020-04-27
7806,백운로56번길(YB30),,37.5010291,126.5461506,2020-04-27
7807,눈돌로13(YB31),좌1,37.493527,126.4846695,2020-04-27
7808,눈돌로13(YB31),좌2,37.49367779,126.4846763,2020-04-27
7809,눈돌로13(YB31),좌3,37.49382858,126.484683,2020-04-27
7810,눈돌로13(YB31),좌4,37.49397937,126.4846898,2020-04-27
7811,눈돌로13(YB31),좌5,37.49413016,126.4846965,2020-04-27
7812,눈돌로13(YB31),좌6,37.49428094,126.4847033,2020-04-27
7813,눈돌로13(YB31),좌7,37.49443173,126.48471,2020-04-27
7814,눈돌로13(YB31),좌8,37.49458252,126.4847168,2020-04-27
7815,눈돌로13(YB31),좌9,37.49473331,126.4847235,2020-04-27
7816,눈돌로13(YB31),좌10,37.4948841,126.4847303,2020-04-27
7817,왕산진입로LP-1(YB18),LP-1우15,37.4601535,126.3612702,2020-04-27
7818,왕산진입로LP-1(YB18),LP-1우16,37.460074,126.3608458,2020-04-27
7819,운남지구LP-C(YB440),,37.4933893,126.5347476,2020-04-27
7820,운남지구LP-A(YB442),4-A7,37.4878506,126.5332618,2020-04-27
7821,신도북로LP-5(YB700),우10,37.5005592,126.4868437,2020-04-27
7822,신도북로LP-5(YB700),우5,37.5005358,126.4879067,2020-04-27
7823,흰바위로LP-1(YB435),좌1-1,37.4928549,126.4876573,2020-04-27
7824,흰바위로LP-2(YB434),우12,37.492552,126.4851785,2020-04-27
7825,운중로2(YB240),2-우44,37.4930805,126.5387209,2020-04-27
7826,운중로2(YB240),2-우17,37.4932106,126.5393452,2020-04-27
7827,운남로82번길1(YB242),우15,37.4867972,126.5367456,2020-04-27
7828,을왕리써치등(YB1099),,37.4492757,126.3710069,2020-04-27
7829,을왕리써치등(YB1099),,37.44925743,126.371039,2020-04-27
7830,을왕리써치등(YB1099),,37.44923915,126.3710711,2020-04-27
7831,을왕리써치등(YB1099),,37.44922087,126.3711031,2020-04-27
7832,을왕리써치등(YB1099),,37.4492026,126.3711352,2020-04-27
7833,을왕리써치등(YB1099),,37.4492104,126.3710051,2020-04-27
7834,을왕리써치등(YB1099),,37.4491983,126.371035,2020-04-27
7835,을왕리써치등(YB1099),,37.4491862,126.3710648,2020-04-27
7836,을왕리타워등(YB1033),,37.445957,126.3729363,2020-04-27
7837,을왕리타워등(YB1033),,37.44590855,126.3729371,2020-04-27
7838,을왕리타워등(YB1033),,37.4458601,126.3729378,2020-04-27
7839,을왕리타워등(YB1033),,37.4457948,126.3730048,2020-04-27
7840,을왕리타워등(YB1033),,37.4458493,126.3730118,2020-04-27
7841,을왕리타워등(YB1033),,37.44590595,126.3730131,2020-04-27
7842,을왕리타워등(YB1033),,37.44594928,126.373009,2020-04-27
7843,을왕리타워등(YB1033),,37.4460109,126.3730073,2020-04-27
7844,해양경찰소옆(YB1116),,37.4451921,126.3725916,2020-04-27
7845,영종대로LP-3(YB430),좌1-1,37.4956385,126.4877796,2020-04-27
7846,운북1(YB246),우01,37.5225217,126.5014922,2020-04-27
7847,운북1(YB246),우02,37.5228136,126.5016047,2020-04-27
7848,운북1(YB246),우03,37.5230895,126.5017259,2020-04-27
7849,운북1(YB246),우04,37.5233792,126.5018809,2020-04-27
7850,운북1(YB246),우05,37.5236531,126.5020304,2020-04-27
7851,운북1(YB246),우06,37.5239452,126.5021967,2020-04-27
7852,운북1(YB246),우07,37.5242147,126.5023576,2020-04-27
7853,운북1(YB246),우08,37.5244864,126.5025383,2020-04-27
7854,운북1(YB246),좌01,37.5221116,126.5013805,2020-04-27
7855,운북1(YB246),좌02,37.5217773,126.5013196,2020-04-27
7856,운북1(YB246),좌03,37.5214429,126.5012785,2020-04-27
7857,운북1(YB246),좌04,37.5211064,126.5012572,2020-04-27
7858,운북1(YB246),좌05,37.5207744,126.5012246,2020-04-27
7859,운북1(YB246),좌06,37.52043977,126.5011892,2020-04-27
7860,운북1(YB246),좌07,37.5201054,126.5011509,2020-04-27
7861,백운로1(YB245),좌1-B,37.517542,126.5037803,2020-04-27
7862,백운로3(YB243),우8-A,37.5136713,126.5125843,2020-04-27
7863,백련로LP-1(YB715),좌4,37.503567,126.4885658,2020-04-27
7864,백련로LP-1(YB715),좌3,37.50367287,126.4888062,2020-04-27
7865,백련로LP-1(YB715),좌2,37.5037835,126.4890464,2020-04-27
7866,백련로LP-1(YB715),좌1,37.50388461,126.4892869,2020-04-27
7867,백련로LP-1(YB715),우1,37.50399049,126.4895272,2020-04-27
7868,백련로LP-1(YB715),우2,37.50409636,126.4897676,2020-04-27
7869,백련로LP-1(YB715),우3,37.50420223,126.4900079,2020-04-27
7870,백련로LP-1(YB715),우4,37.5043081,126.4902483,2020-04-27
7871,백련로LP-1(YB715),우5,37.5043229,126.490544,2020-04-27
7872,백련로LP-1(YB715),우6,37.504243,126.4908209,2020-04-27
7873,백련로LP-1(YB715),우7,37.5041631,126.4910977,2020-04-27
7874,백련로LP-1(YB715),우8,37.5039623,126.4911863,2020-04-27
7875,백련로LP-1(YB715),우9,37.5037561,126.4910533,2020-04-27
7876,백련로LP-1(YB715),우10,37.5035499,126.4909203,2020-04-27
7877,백련로LP-1(YB715),우11,37.5033373,126.4908072,2020-04-27
7878,백련로LP-1(YB715),우12,37.503136,126.4908735,2020-04-27
7879,백련로LP-1(YB715),우13,37.502933,126.4908211,2020-04-27
7880,백련로LP-1(YB715),우14,37.5027757,126.490802,2020-04-27
